,apt_code,apt_name,X_Coord,Y_Coord,Count,bjdCode,도시형 생활주택,아파트,연립주택,주상복합,codeHallNm,분양,사택임대,영구국민임대,hoCnt,Priv/Ho,kaptDongCnt,kaptTarea,age,Temp_avg,Temp_min,Temp_max,kaptdaCnt,privArea,pblntfPclnd,Elec,Result
3344,A70285604,침산한라스카이빌,128.1197564,36.12419911,2,2723010600,0,1,0,0,계단식,1,0,0,326,67.07205337,2,37092,19,13.375,8.508333333,18.88333333,326,21865.4894,2041000,528.6347185,4
3345,A40427009,퀸스타운 동성아파트,127.7260728,37.86642137,2,2826012100,0,1,0,0,계단식,1,0,0,635,81.83031496,7,77659.815,22,12.71666667,8.758333333,17.19166667,635,51962.25,2370000,491.5034151,5
3346,A39590401,태양드림빌,128.653123,35.85457849,1,4380025327,0,1,0,0,복도식,1,0,0,297,48.63434343,1,22766.495,16,12.18333333,7.125,17.86666667,297,14444.4,132300,503.9978008,3
3347,A13782602,방배신삼호,126.5451483,33.47173687,2,1165010100,0,1,0,0,혼합식,1,0,0,481,159.549106,6,85111.464,38,12.71666667,8.758333333,17.19166667,481,76743.12,20000000,497.944161,7
3348,A61682607,만덕대성타워,128.8700976,35.25755818,2,2632010300,0,1,0,0,계단식,1,0,0,816,96.76877451,5,104108.5,30,13.975,9.283333333,19.525,816,78963.32,1382000,68.23583828,4
3349,A61970112,기장현대아파트,126.862378,36.27261475,2,2671025027,0,1,0,0,계단식,1,0,0,930,75.05612903,11,92091.35,28,13.975,9.283333333,19.525,930,69802.2,938400,63.97993186,3
3350,A40084107,영종7단지LH,126.7669832,37.75758298,1,2811014500,0,1,0,0,복도식,0,0,1,784,39.77465561,8,67263.05,9,12.71666667,8.758333333,17.19166667,784,31183.33,1143000,592.3758517,4
3351,A32590802,서천 신흥아파트,129.21546,35.99253056,2,4477025026,0,1,0,0,혼합식,1,0,0,252,65.67809524,1,24291.3,26,12.63333333,7.8,18.24166667,252,16550.88,222000,51.40431606,3
3352,A44675112,초당마을코아루(12-2블록),128.5950126,35.88608121,1,4146311600,0,1,0,0,계단식,1,0,0,289,83.30553633,4,37469.58,15,12.71666667,8.758333333,17.19166667,289,24075.3,2810000,589.0997966,4
3353,A41576308,마송휴먼시아매수리마을10단지,126.871568,37.53883197,2,4157025022,0,1,0,0,혼합식,0,1,0,699,47.86333333,8,60097.801,11,12.71666667,8.758333333,17.19166667,699,33456.47,1245000,631.5423743,4
3354,A53038003,금호타운,127.084106,37.79503783,1,4611015900,0,1,0,0,계단식,1,0,0,426,87.46201878,3,45853,27,14.16666667,10.1,18.8,426,37258.82,348500,475.3475777,5
3355,A62190108,한라비발디,126.6998316,37.61983521,2,4825010600,0,1,0,0,계단식,1,0,0,749,110.9480454,14,103710.03,14,13.975,9.283333333,19.525,749,83100.086,1056000,562.9072514,1
3356,A13981604,노원현대아파트,127.0838283,37.50268624,2,1135010500,0,1,0,0,계단식,1,0,0,259,84.79459459,4,31977.63,24,12.71666667,8.758333333,17.19166667,259,21961.8,3428000,623.1462889,4
3358,A40707002,계양그대가,127.2450899,37.36346202,2,2824510400,0,1,0,0,계단식,1,0,0,373,101.1756496,7,64445.957,12,12.71666667,8.758333333,17.19166667,373,37738.5173,1580000,718.5124758,0
3359,A40376904,갈산 한국 아파트,127.1155923,36.79607379,2,2823710600,0,1,0,0,계단식,1,0,0,280,78.90814286,2,29109.2,28,12.71666667,8.758333333,17.19166667,280,22094.28,1970000,460.7525945,4
3360,A15807205,롯데캐슬,127.1421998,37.37372906,2,1147010100,0,1,0,0,계단식,1,0,0,230,89.362,4,40695.008,17,12.71666667,8.758333333,17.19166667,230,20553.26,5151000,712.3629293,5
3361,A50222006,양동휴먼시아,129.3274707,35.63873381,1,2914010400,0,1,0,0,계단식,1,0,0,716,77.79747207,8,90374.228,11,14.16666667,10.1,18.8,716,55702.99,1078000,585.8016942,1
3362,A35080915,홍성부영2차,127.5891835,36.9926065,2,4480025024,0,1,0,0,계단식,1,0,0,684,68.32964561,8,71882.9336,17,12.63333333,7.8,18.24166667,684,46737.4776,490800,468.1143012,1
3363,A55511003,무선주공2단지,129.0941232,35.12462697,2,4613013700,0,1,0,0,복도식,1,0,0,742,58.14,9,59864.8,26,14.16666667,10.1,18.8,742,43139.88,637700,87.48757144,4
3364,A62177105,삼방동원타운,129.2819976,35.40993518,2,4825011900,0,1,0,0,계단식,1,0,0,1026,63.45333333,7,85372.203,30,13.975,9.283333333,19.525,1026,65103.12,954700,73.12744766,3
3365,A13813010,오금현대아파트,128.6423541,35.81424798,2,1171011200,0,1,0,0,계단식,1,0,0,1316,126.6443617,21,202977.908,37,12.71666667,8.758333333,17.19166667,1316,166663.98,10600000,442.9987361,4
3366,A68377108,쌍용아진4차,128.9953706,35.0908208,2,3120010800,0,1,0,0,계단식,1,0,0,1114,87.78035907,13,144470.24,23,13.975,9.283333333,19.525,1114,97787.32,973100,472.0220687,4
3367,A40778310,효성1차 현대 아파트,127.577542,36.29589314,1,2824510100,0,1,0,0,계단식,1,0,0,874,87.39208009,6,99674.172,30,12.71666667,8.758333333,17.19166667,874,76380.678,1469000,444.2891161,4
3368,A54074603,연동2차대주파크빌,126.6647949,37.51611864,2,4615013300,0,1,0,0,계단식,1,0,0,517,80.54851992,8,59851.6804,16,14.16666667,10.1,18.8,517,41643.5848,529700,496.0580587,1
3369,A68181502,마제스타워,126.8719889,35.55730538,2,3111010800,0,0,0,1,복도식,1,0,0,396,109.25015,3,96090.92,12,13.975,9.283333333,19.525,396,43263.0594,4620000,642.5224403,1
3370,A13780403,반포한신서래,126.9612175,37.21604887,2,1165010700,0,1,0,0,혼합식,1,0,0,414,94.64681159,4,50600,34,12.71666667,8.758333333,17.19166667,414,39183.78,18190000,438.4184072,0
3371,A33084606,목천 이수프라임아파트,127.0574174,37.2477813,2,4413125033,0,1,0,0,복도식,1,0,0,899,45.23737486,8,63291.36,21,12.63333333,7.8,18.24166667,899,40668.4,728800,399.7801385,4
3372,A45083301,SK합정,126.5096618,37.48146397,2,4122011700,0,1,0,0,계단식,1,0,0,227,59.965,4,20833.24,18,12.71666667,8.758333333,17.19166667,227,13612.055,1206000,568.8609594,5
3373,A47274202,별내아이파크,128.8051814,35.2025812,2,4136011100,0,1,0,0,계단식,1,0,0,753,122.5201461,13,151075.809,9,12.71666667,8.758333333,17.19166667,753,92257.67,2277000,649.846394,4
3374,A15288813,신도림동아1차,126.958567,37.26853104,1,1153010100,0,1,0,0,계단식,1,0,0,1095,96.29502283,11,177869.672,22,12.71666667,8.758333333,17.19166667,1095,105443.05,5040000,543.6128618,1
3375,A41081002,마두백마마을6단지벽산,127.0871713,37.33663139,1,4128510500,0,1,0,0,계단식,1,0,0,438,93.89881279,7,59412,27,12.71666667,8.758333333,17.19166667,438,41127.68,2271000,544.7949532,5
3376,A13312302,성수롯데캐슬,129.2099541,35.25079544,2,1120011500,0,1,0,0,계단식,1,0,0,604,95.73064735,7,105875.01,18,12.71666667,8.758333333,17.19166667,604,57821.311,7195000,593.7961899,0
3377,A54079505,순천금당우미2차아파트,126.9528582,36.77786291,2,4615031023,0,1,0,0,계단식,1,0,0,416,56.26028846,3,30743.06,27,14.16666667,10.1,18.8,416,23404.28,667600,97.51368126,4
3378,A15677204,사당신동아4단지,127.1349586,35.78745317,2,1159010700,0,1,0,0,혼합식,1,0,0,912,78.87957237,8,91645.503,28,12.71666667,8.758333333,17.19166667,912,71938.17,6691000,346.9928215,1
3379,A70285501,삼주,127.0638042,37.59073945,2,2723010600,0,1,0,0,복도식,1,0,0,198,68.38555556,2,18976.76,42,13.375,8.508333333,18.88333333,198,13540.34,1559000,445.3864095,5
3380,A13176102,중랑해모로,126.660659,37.43909143,2,1126010500,0,1,0,0,계단식,1,0,0,174,92.45212644,3,19621.42,14,12.71666667,8.758333333,17.19166667,174,16086.67,3234000,511.73843,4
3381,A70437009,상인우방타운,126.72502,37.52717994,2,2729011500,0,1,0,0,혼합식,1,0,0,317,100.9722161,3,41241.61,28,13.375,8.508333333,18.88333333,317,32008.1925,2043000,419.1275093,1
3382,A13508003,대우디오빌플러스,127.1424886,37.52929443,2,1168010100,0,1,0,0,복도식,1,0,0,168,39.88428571,1,12448.08,17,12.71666667,8.758333333,17.19166667,168,6700.56,28770000,673.96046,6
3383,A63175104,산호삼성타운,127.0090295,36.80792381,2,4812511800,0,1,0,0,계단식,1,0,0,448,76.77774554,2,54466.88,25,13.975,9.283333333,19.525,448,34396.43,1003000,154.1638575,5
3384,A61370401,남천엑슬루타워,126.9144485,37.47328006,1,2650010500,0,0,0,1,계단식,1,0,0,299,139.4901003,2,76834.95,9,13.975,9.283333333,19.525,299,41707.54,5940000,926.279399,7
3385,A43770703,의왕내손e편한세상,129.0801275,35.21028349,1,4143010700,0,1,0,0,계단식,1,0,0,2422,92.22700372,32,434578.307,9,12.71666667,8.758333333,17.19166667,2422,223373.803,4360000,762.7170027,1
3386,A61203027,LH뜨란채아파트,126.9000391,35.11987054,1,2635010700,0,1,0,0,혼합식,1,0,0,928,56.86413793,9,81602.029,24,13.975,9.283333333,19.525,928,52769.92,2233000,518.8454063,5
3387,A70475403,상인성지아파트,127.5869763,36.78677131,2,2729011500,0,1,0,0,혼합식,1,0,0,214,73.0164486,2,22718.895,28,13.375,8.508333333,18.88333333,214,15625.52,2043000,497.464671,1
3388,A48375404,송내4단지주공,126.769308,37.67577635,2,4125010100,0,1,0,0,혼합식,1,0,0,1386,54.81090909,17,111296.448,18,12.71666667,8.758333333,17.19166667,1386,75967.92,1055000,512.4502334,5
3389,A50073816,용봉대주2차아파트,126.91855,35.18495262,1,2917010700,0,1,0,0,계단식,1,0,0,164,84.9843,3,20501.1548,18,14.16666667,10.1,18.8,164,13937.4252,1022000,548.5457242,1
3390,A50090317,송지트리뷰아파트,129.3203504,35.53831243,1,2917012800,0,1,0,0,계단식,1,0,0,159,84.90849371,3,23042.177,13,14.16666667,10.1,18.8,159,13500.4505,638700,639.70298,1
3391,A42576201,안산동명벽산블루밍,126.6402382,36.89022386,2,4127310900,0,1,0,0,계단식,1,0,0,766,71.26657963,12,111138.91,11,12.71666667,8.758333333,17.19166667,766,54590.2,1840000,811.1227534,5
3392,A15603502,래미안상도2차,129.0644557,35.42163033,1,1159010200,0,1,0,0,계단식,1,0,0,431,80.63288631,9,63061.123,18,12.71666667,8.758333333,17.19166667,431,34752.774,5975000,566.7510887,4
3393,A50011010,제일파크,126.7399221,37.52853807,1,2917011200,0,1,0,0,계단식,1,0,0,434,49.95,3,29976.87,27,14.16666667,10.1,18.8,434,21678.3,861100,87.04238032,3
3394,A42925103,하중관곡마을성원,126.8819442,35.20939045,2,4139011900,0,1,0,0,계단식,1,0,0,498,59.73,8,54880,22,12.71666667,8.758333333,17.19166667,498,29745.54,1661000,565.087881,4
3395,A50672705,신완마을휴먼시아7단지,126.8905768,35.18610182,1,2920012300,0,1,0,0,복도식,0,0,1,1215,43.31452675,15,98856.51,10,14.16666667,10.1,18.8,1215,52627.15,1166000,513.0588172,5
3396,A41383146,운정한라비발디플러스,127.6988708,34.9431464,2,4148011700,0,1,0,0,계단식,1,0,0,823,95.40690158,10,151543.49,8,12.71666667,8.758333333,17.19166667,823,78519.88,1705000,736.5562284,1
3397,A45188508,동신아름마을,128.5722837,38.18726294,1,4122025330,0,1,0,0,계단식,1,0,0,546,84.6339,6,70135.667,16,12.71666667,8.758333333,17.19166667,546,46210.1094,1175000,546.5622799,4
3398,A40433001,금곡 하나 아파트,127.1452844,37.65003766,1,2826011800,0,1,0,0,계단식,1,0,0,299,80.12961973,6,30543.7548,22,12.71666667,8.758333333,17.19166667,299,23958.7563,1756000,526.1673718,1
3399,A40427004,불로삼보해피하임2단지아파트,127.9345172,36.98086381,2,2826012100,0,1,0,0,계단식,1,0,0,482,89.58280871,8,67959.61,14,12.71666667,8.758333333,17.19166667,482,43178.9138,2078000,528.9903989,1
3400,A60879704,문현현대아파트,128.7992251,35.18701045,2,2629010900,0,1,0,0,계단식,1,0,0,693,78.11611544,6,84437.754,23,13.975,9.283333333,19.525,693,54134.468,1178000,518.6696641,5
3401,A36890806,증평파라디아1차아파트,127.1373103,37.59565517,2,4374525026,0,1,0,0,계단식,1,0,0,421,90.05554869,5,59959.986,14,12.18333333,7.125,17.86666667,421,37913.386,321500,527.4954207,0
3402,A30575105,송강그린,128.4124477,36.1376294,1,3020014700,0,1,0,0,계단식,1,0,0,1830,72.24940984,19,191837.52,25,12.18333333,7.125,17.86666667,1830,132216.42,886400,477.5119025,5
3403,A46571502,에코타운1단지,127.7152305,34.73652933,2,4145010600,0,1,0,0,복도식,1,0,0,525,57.57579048,5,51203,17,12.71666667,8.758333333,17.19166667,525,30227.29,3570000,575.2108442,5
3404,A30681003,한밭 아파트,127.1438897,36.79424671,1,3023011100,0,1,0,0,혼합식,1,0,0,302,62.75006623,1,28892.89,26,12.18333333,7.125,17.86666667,302,18950.52,760300,568.7107355,4
3405,A53039003,주공4차,129.0771775,35.17677117,2,4611015800,0,1,0,0,복도식,1,0,0,628,43.22305732,4,40268,28,14.16666667,10.1,18.8,628,27144.08,567200,49.56516608,4
3406,A44081901,동성영화타운,128.3947432,36.07125069,2,4111113400,0,0,0,1,혼합식,1,0,0,178,80.80865169,1,25328.25,24,12.71666667,8.758333333,17.19166667,178,14383.94,4046000,516.3921823,4
3407,A22094502,치악맨숀,126.6812658,37.54836868,2,4213010600,0,0,0,1,복도식,1,0,0,185,75.42435135,1,13961.595,38,11.94166667,6.966666667,17.80833333,185,13953.505,1878000,36.72225485,1
3409,A62177811,김해외동주공아파트,126.8387108,37.61711439,2,4825010900,0,1,0,0,계단식,1,0,0,920,42.32996739,21,45390,33,13.975,9.283333333,19.525,920,38943.57,1014000,3.390525488,2
3410,A70576902,앞산보성타운,126.7935341,37.65084522,2,2720010200,0,1,0,0,계단식,1,0,0,360,67.12583333,8,30162,37,13.375,8.508333333,18.88333333,360,24165.3,1883000,29.16619078,3
3411,A13183504,면목늘푸른동아아파트,129.1047567,37.5196028,2,1126010100,0,1,0,0,혼합식,1,0,0,573,76.3934555,4,73968.19,19,12.71666667,8.758333333,17.19166667,573,43773.45,3806000,534.807705,1
3412,A46480204,경안대우,126.8044771,35.16621333,1,4161010100,0,1,0,0,계단식,1,0,0,338,71.85166982,7,35197.984,19,12.71666667,8.758333333,17.19166667,338,24285.8644,1929000,560.2035074,1
3413,A46773301,부발휴먼시아1단지,126.6348698,37.48133246,2,4150025321,0,1,0,0,복도식,0,0,1,784,43.28456633,6,65160.2412,12,12.71666667,8.758333333,17.19166667,784,33935.1,551800,630.4769005,4
3414,A73079107,청구하이츠아파트,129.0627192,35.15497351,1,4719012200,0,1,0,0,계단식,1,0,0,598,66.8251505,5,62721.27,21,13.375,8.508333333,18.88333333,598,39961.44,743500,486.2176722,4
3415,A50001002,임동주공,129.0688581,35.14787072,1,2917010500,0,1,0,0,계단식,1,0,0,548,58.19012774,7,47160.789,16,14.16666667,10.1,18.8,548,31888.19,846600,530.0988234,0
3416,A50275202,쌍촌일신,127.064458,37.53408966,1,2914011800,0,1,0,0,계단식,1,0,0,601,86.41259567,5,75228,23,14.16666667,10.1,18.8,601,51933.97,1253000,468.3617486,4
3417,A41584501,곡촌희영무지개,127.0674865,37.15928396,2,4157025621,0,1,0,0,계단식,1,0,0,220,78.40690909,3,24992.4,22,12.71666667,8.758333333,17.19166667,220,17249.52,1000000,539.9079704,4
3418,A40673906,송도푸르지오하버뷰,126.9580622,37.40617661,2,2818510600,0,1,0,0,계단식,1,0,0,593,127.329416,7,142003.776,10,12.71666667,8.758333333,17.19166667,593,75506.3437,2655000,984.3765065,7
3419,A24071801,아름다운아침,128.7237621,35.30335959,2,4217010900,0,1,0,0,혼합식,1,0,0,600,47.0275,4,44508.39,9,13.80833333,9.908333333,18.05,600,28216.5,215100,399.3436464,4
3420,A50674303,신창사랑으로부영7차,127.9462279,36.96201542,1,2920011900,0,1,0,0,계단식,1,0,0,662,84.9931,10,97923.359,15,14.16666667,10.1,18.8,662,56265.4322,974400,558.476259,6
3421,A40431010,원당풍림아이원아파트,127.884844,37.69848557,2,2826011400,0,1,0,0,계단식,1,0,0,1739,77.86318493,25,177362.157,17,12.71666667,8.758333333,17.19166667,1739,135404.0786,1775000,568.5409772,1
3422,A13986013,중계건영3차,126.9045478,37.12982844,1,1135010600,0,1,0,0,계단식,1,0,0,948,84.9,12,114433,26,12.71666667,8.758333333,17.19166667,948,80485.2,4205000,572.1050413,0
3423,A79088510,유강청구아파트,128.568484,35.94077267,2,4711125325,0,1,0,0,계단식,1,0,0,394,84.04395939,3,48980.16,21,13.375,8.508333333,18.88333333,394,33113.32,700000,430.3339764,1
3424,A50680211,EG스위트밸리3차,126.7317432,37.35101786,1,2920010800,0,1,0,0,계단식,1,0,0,372,82.2957914,4,51062,17,14.16666667,10.1,18.8,372,30614.0344,588400,532.8439876,1
3425,A13985909,중계주공2단지,129.2994784,35.55372422,1,1135010600,0,1,0,0,복도식,1,0,0,1800,44.52,10,110267.21,29,12.71666667,8.758333333,17.19166667,1800,80136,4177000,138.8598549,3
3426,A42085504,미리내마을 롯데아파트,128.6038773,35.9177166,1,4119010800,0,1,0,0,계단식,1,0,0,756,74.04074074,9,84130.3,28,12.71666667,8.758333333,17.19166667,756,55974.8,3242000,537.695256,4
3427,A42084707,한라뜨란채2단지,127.1820592,36.87682267,2,4119010800,0,1,0,0,복도식,1,0,0,1246,43.56621188,14,79644.03,26,12.71666667,8.758333333,17.19166667,1246,54283.5,3255000,494.882627,4
3428,A50271202,광천e편한세상아파트,129.1336158,35.1985455,1,2914011500,0,1,0,0,계단식,1,0,0,1096,107.7882547,25,203123.806,11,14.16666667,10.1,18.8,1096,118135.9272,1233000,660.9163114,1
3429,A61784208,신구덕우성,126.7038404,37.47848616,2,2653010700,0,1,0,0,계단식,1,0,0,763,80.05344692,6,94164.276,21,13.975,9.283333333,19.525,763,61080.78,1360000,517.4068941,4
3430,A46280502,금광삼익1차,126.6838265,35.96807098,2,4113310300,0,1,0,0,복도식,1,0,0,498,37.57,4,25375.32,30,12.71666667,8.758333333,17.19166667,498,18709.86,2990000,88.80963478,4
3431,A47278303,진건화성,126.9080589,37.46325821,2,4136025923,0,1,0,0,계단식,1,0,0,249,85.82722892,4,32107.6966,22,12.71666667,8.758333333,17.19166667,249,21370.98,1193000,546.8354009,4
3432,A44675001,어은목마을한라비발디3단지,127.3008086,37.63758073,1,4146311600,0,1,0,0,계단식,1,0,0,248,128.295,4,49335.38,15,12.71666667,8.758333333,17.19166667,248,31817.16,2711000,567.3571798,1
3433,A70383208,꽃동네아파트,126.9695976,37.41188971,2,2717010500,0,1,0,0,계단식,1,0,0,525,59.03814286,9,38223,40,13.375,8.508333333,18.88333333,525,30995.025,1375000,13.938581,3
3434,A70616003,시지6차태왕리더스,127.0666094,37.24505726,2,2726011700,0,1,0,0,계단식,1,0,0,527,84.93,7,59860.29,17,13.375,8.508333333,18.88333333,527,44758.11,2359000,500.8364592,1
3435,A44517002,동탄예당마을푸르지오아파트,129.1979576,35.1828096,1,4159012800,0,1,0,0,타워형,1,0,0,978,67.63257464,9,122894,13,12.71666667,8.758333333,17.19166667,978,66144.658,2657000,585.5056151,4
3436,A36185806,비하계룡리슈빌2차,127.0414825,37.47902275,1,4311313800,0,1,0,0,계단식,1,0,0,540,112.3106424,12,103931.232,12,12.18333333,7.125,17.86666667,540,60647.7469,716700,574.0385414,0
3437,A15085404,신길한성,128.6450637,34.89370306,2,1156013200,0,1,0,0,계단식,1,0,0,420,86.91685714,5,57972.21,24,12.71666667,8.758333333,17.19166667,420,36505.08,4920000,491.7279093,4
3438,A55075901,엑스포힐스테이트1단지,128.4834141,35.38982767,2,4613012600,0,1,0,0,계단식,1,0,0,1080,96.65633333,19,182768,9,14.16666667,10.1,18.8,1080,104388.84,544000,703.6069261,1
3439,A13770801,방배한신트리플,127.1674927,37.45897049,2,1165010100,0,0,0,1,혼합식,1,0,0,163,44.6107362,1,21498.34,17,12.71666667,8.758333333,17.19166667,163,7271.55,9503000,728.3842624,1
3440,A47174108,인창아름마을일신건영1차,126.9564368,37.32378064,2,4131010300,0,1,0,0,계단식,1,0,0,441,91.70040816,5,65585.8,22,12.71666667,8.758333333,17.19166667,441,40439.88,2333000,507.8005012,1
3441,A40673901,송도더샵엑스포아파트,127.1992363,37.740261,1,2818510600,0,1,0,0,계단식,1,0,0,1337,115.0943593,18,284531.916,12,12.71666667,8.758333333,17.19166667,1337,153881.1584,2540000,933.052438,0
3442,A15106103,봉천은천2단지,127.1224167,37.32767291,2,1162010100,0,1,0,0,혼합식,1,0,0,384,55.61572917,8,41621.01,21,12.71666667,8.758333333,17.19166667,384,21356.44,4380000,520.9250309,4
3443,A50630215,건영아파트,128.0971088,36.12559522,1,2920011500,0,1,0,0,계단식,1,0,0,348,90.88586207,5,46734.75,23,14.16666667,10.1,18.8,348,31628.28,948600,469.6769526,1
3444,A70285505,침산코오롱하늘채1단지,127.1178189,37.52790642,2,2723010600,0,1,0,0,계단식,1,0,0,372,100.7200495,5,64980.909,15,13.375,8.508333333,18.88333333,372,37467.8584,2041000,625.4608884,1
3445,A56081002,삼천동 안행현대,129.0072383,35.3343138,1,4511113700,0,1,0,0,계단식,1,0,0,296,94.26182432,3,35998.548,23,13.56666667,9.275,18.74166667,296,27901.5,891800,435.2994164,4
3446,A50011016,중흥파크맨션2단지,127.0085601,37.49109077,1,2917011200,0,1,0,0,계단식,1,0,0,596,59.9677349,4,47201,27,14.16666667,10.1,18.8,596,35740.77,1016000,83.08546048,3
3447,A40704002,효성 두산아파트,127.0169963,37.5999438,2,2824510100,0,1,0,0,계단식,1,0,0,957,77.25523511,9,116673.43,24,12.71666667,8.758333333,17.19166667,957,73933.26,1305000,582.5398891,4
